session_id,offer_percentage,customer_total_orders,customer_total_spent,product_stock,product_days_listed,product_total_sales,active_negotiations,customer_success_rate,customer_avg_discount,round_number,category_id,original_price,min_price_percentage,decision
6163,64,0,0,30,198,17,1,0.8,14,2,4,893.15,65,0
6163,55,0,0,30,198,17,1,0.8,14,3,4,893.15,65,0
6163,92,0,0,30,198,17,1,0.8,14,4,4,893.15,65,1
6164,82,2,97897.02,93,296,23,0,0.6,18.33,1,5,9414.64,75,1
6165,55,4,174228.43,181,449,16,1,1,9.5,1,3,11299.07,67,0
6165,79,4,174228.43,181,449,16,1,1,9.5,2,3,11299.07,67,0
6165,75,4,174228.43,181,449,16,1,1,9.5,3,3,11299.07,67,1
6166,98,3,114513.46,167,445,16,2,0,0,1,4,189.63,65,-1
6167,84,3,178861.44,107,96,19,0,0.4,18.5,1,5,19695.45,65,0
6167,72,3,178861.44,107,96,19,0,0.4,18.5,2,5,19695.45,65,0
6167,60,3,178861.44,107,96,19,0,0.4,18.5,3,5,19695.45,65,0
6168,68,1,35373.06,59,144,20,5,0.7143,17.2,1,1,8476.33,70,0
6169,79,2,80110.53,32,273,15,0,0.5,23.33,1,3,3431.22,73,1
6170,65,1,46586.54,105,366,15,0,0.6,17,1,3,10108.23,73,0
6170,73,1,46586.54,105,366,15,0,0.6,17,2,3,10108.23,73,0
6170,86,1,46586.54,105,366,15,0,0.6,17,3,3,10108.23,73,0
6171,77,2,94434.6,66,517,14,0,0,0,1,1,19849.23,84,0
6171,70,2,94434.6,66,517,14,0,0,0,2,1,19849.23,84,0
6171,55,2,94434.6,66,517,14,0,0,0,3,1,19849.23,84,-1
6172,84,5,160052.55,198,522,13,1,0.6,16.33,1,4,1768.11,84,1
6173,98,4,29944.1,71,433,17,0,0.3333,21.5,1,2,1017.22,84,0
6173,61,4,29944.1,71,433,17,0,0.3333,21.5,2,2,1017.22,84,1
6174,89,0,0,146,260,20,1,1,14.5,1,4,1920.01,81,0
6174,85,0,0,146,260,20,1,1,14.5,2,4,1920.01,81,1
6175,87,1,89491.03,103,490,16,1,0.75,11.67,1,2,1496.7,60,0
6175,65,1,89491.03,103,490,16,1,0.75,11.67,2,2,1496.7,60,0
6175,96,1,89491.03,103,490,16,1,0.75,11.67,3,2,1496.7,60,-1
6176,84,6,373024.27,33,386,17,3,0.875,13.43,1,1,3021.86,78,0
6176,74,6,373024.27,33,386,17,3,0.875,13.43,2,1,3021.86,78,1
6177,64,1,51167.37,71,404,16,2,0.5,18.33,1,4,2132.58,75,0
6178,83,3,178861.44,113,130,10,2,0.4,18.5,1,2,5238.55,61,0
6179,65,0,0,131,556,10,1,0.25,20,1,5,9804.59,60,0
6179,77,0,0,131,556,10,1,0.25,20,2,5,9804.59,60,1
6180,85,2,62233.72,192,285,12,4,0.3333,12,1,2,6317.29,72,0
6180,81,2,62233.72,192,285,12,4,0.3333,12,2,2,6317.29,72,0
6180,65,2,62233.72,192,285,12,4,0.3333,12,3,2,6317.29,72,1
6181,61,3,95696.08,80,355,16,0,0,0,1,1,16573.75,79,0
6181,95,3,95696.08,80,355,16,0,0,0,2,1,16573.75,79,0
6182,62,3,176752.89,18,531,16,2,0.2857,18,1,4,1127,70,0
6183,93,1,58658.66,168,579,13,1,0.5,14.5,1,4,1935.63,81,0
6183,88,1,58658.66,168,579,13,1,0.5,14.5,2,4,1935.63,81,0
6183,80,1,58658.66,168,579,13,1,0.5,14.5,3,4,1935.63,81,0
6183,72,1,58658.66,168,579,13,1,0.5,14.5,4,4,1935.63,81,1
6184,97,1,35120.07,167,445,16,2,0.75,9,1,4,189.63,65,0
6184,62,1,35120.07,167,445,16,2,0.75,9,2,4,189.63,65,0
6184,64,1,35120.07,167,445,16,2,0.75,9,3,4,189.63,65,0
6184,78,1,35120.07,167,445,16,2,0.75,9,4,4,189.63,65,1
6185,71,3,182410.73,197,181,19,1,0.25,6,1,3,13286.39,75,0
6185,73,3,182410.73,197,181,19,1,0.25,6,2,3,13286.39,75,0
6185,92,3,182410.73,197,181,19,1,0.25,6,3,3,13286.39,75,0
6185,57,3,182410.73,197,181,19,1,0.25,6,4,3,13286.39,75,0
6186,57,3,47795.64,172,124,19,2,0.8,15.25,1,3,2343.2,68,0
6186,77,3,47795.64,172,124,19,2,0.8,15.25,2,3,2343.2,68,1
6187,77,1,21481.04,121,490,21,1,0.8,13.25,1,1,23900.58,84,1
6188,72,3,43788.57,39,311,14,4,0,0,1,5,20744.94,83,0
6189,56,2,136586.62,164,562,17,4,0.25,22,1,1,24298.54,78,0
6189,80,2,136586.62,164,562,17,4,0.25,22,2,1,24298.54,78,0
6189,88,2,136586.62,164,562,17,4,0.25,22,3,1,24298.54,78,1
6190,70,5,74549.25,34,570,10,0,0.8333,13.8,1,1,12123.36,73,0
6190,76,5,74549.25,34,570,10,0,0.8333,13.8,2,1,12123.36,73,-1
6191,92,4,108173.81,47,412,22,1,0.5,13,1,4,1676.92,68,0
6191,76,4,108173.81,47,412,22,1,0.5,13,2,4,1676.92,68,0
6191,93,4,108173.81,47,412,22,1,0.5,13,3,4,1676.92,68,-1
6192,58,3,266381.4,185,528,15,0,0.6667,14.5,1,5,1087.25,71,0
6192,91,3,266381.4,185,528,15,0,0.6667,14.5,2,5,1087.25,71,0
6192,73,3,266381.4,185,528,15,0,0.6667,14.5,3,5,1087.25,71,1
6193,93,0,0,32,549,22,1,0.2,9,1,5,18589.84,66,0
6193,67,0,0,32,549,22,1,0.2,9,2,5,18589.84,66,0
6193,81,0,0,32,549,22,1,0.2,9,3,5,18589.84,66,0
6193,86,0,0,32,549,22,1,0.2,9,4,5,18589.84,66,1
6194,67,3,132714.57,99,190,10,2,0.6667,12.5,1,2,2897.99,82,0
6194,60,3,132714.57,99,190,10,2,0.6667,12.5,2,2,2897.99,82,0
6194,62,3,132714.57,99,190,10,2,0.6667,12.5,3,2,2897.99,82,1
6195,65,4,100761.49,103,461,13,0,0.2857,23.5,1,3,12018.2,71,0
6195,84,4,100761.49,103,461,13,0,0.2857,23.5,2,3,12018.2,71,0
6195,70,4,100761.49,103,461,13,0,0.2857,23.5,3,3,12018.2,71,-1
6196,92,5,165560.37,109,515,17,1,0.5455,16.17,1,5,2323.83,84,0
6196,74,5,165560.37,109,515,17,1,0.5455,16.17,2,5,2323.83,84,0
6196,69,5,165560.37,109,515,17,1,0.5455,16.17,3,5,2323.83,84,0
6196,61,5,165560.37,109,515,17,1,0.5455,16.17,4,5,2323.83,84,1
6197,80,1,22223.37,178,617,12,1,0.4,19.5,1,2,1734.18,64,0
6197,84,1,22223.37,178,617,12,1,0.4,19.5,2,2,1734.18,64,0
6197,57,1,22223.37,178,617,12,1,0.4,19.5,3,2,1734.18,64,1
6198,95,4,63598.78,21,593,24,2,0.3333,25,1,4,1663.75,81,0
6198,68,4,63598.78,21,593,24,2,0.3333,25,2,4,1663.75,81,0
6198,66,4,63598.78,21,593,24,2,0.3333,25,3,4,1663.75,81,0
6198,76,4,63598.78,21,593,24,2,0.3333,25,4,4,1663.75,81,0
6199,70,1,6145.28,60,370,24,1,0,0,1,5,24599.63,84,0
6199,55,1,6145.28,60,370,24,1,0,0,2,5,24599.63,84,-1
6200,76,1,47210,34,570,10,0,0.75,17.33,1,1,12123.36,73,0
6200,84,1,47210,34,570,10,0,0.75,17.33,2,1,12123.36,73,0
6200,56,1,47210,34,570,10,0,0.75,17.33,3,1,12123.36,73,0
6200,86,1,47210,34,570,10,0,0.75,17.33,4,1,12123.36,73,0
6201,72,2,73238.15,184,319,7,0,0.8,13.75,1,1,25096.36,82,0
6201,69,2,73238.15,184,319,7,0,0.8,13.75,2,1,25096.36,82,1
6202,58,2,44246.68,56,398,17,1,0.5,17.5,1,5,8305.7,67,0
6202,80,2,44246.68,56,398,17,1,0.5,17.5,2,5,8305.7,67,1
6203,82,2,44246.68,18,120,18,0,0.5,17.5,1,5,18808.94,72,0
6203,61,2,44246.68,18,120,18,0,0.5,17.5,2,5,18808.94,72,0
6203,70,2,44246.68,18,120,18,0,0.5,17.5,3,5,18808.94,72,-1
6204,58,4,190554.25,117,299,23,2,1,22.75,1,4,1489.51,63,0
6204,68,4,190554.25,117,299,23,2,1,22.75,2,4,1489.51,63,1
6205,72,3,204001.41,164,325,17,1,1,15,1,1,16028.34,80,1
6206,55,4,58947.63,113,341,15,1,0.4,14.5,1,5,5114.28,71,1
6207,86,1,52269.26,29,340,16,0,0.6,18.67,1,4,726.89,85,0
6207,96,1,52269.26,29,340,16,0,0.6,18.67,2,4,726.89,85,0
6207,77,1,52269.26,29,340,16,0,0.6,18.67,3,4,726.89,85,0
6207,80,1,52269.26,29,340,16,0,0.6,18.67,4,4,726.89,85,1
6208,69,1,35373.06,132,618,23,1,0.7143,17.2,1,5,24154.8,71,1
6209,64,3,123597.94,105,366,15,0,0,0,1,3,10108.23,73,0
6210,78,2,35011.21,191,258,21,3,0.75,27,1,3,1332.6,65,0
6210,65,2,35011.21,191,258,21,3,0.75,27,2,3,1332.6,65,0
6210,73,2,35011.21,191,258,21,3,0.75,27,3,3,1332.6,65,0
6210,83,2,35011.21,191,258,21,3,0.75,27,4,3,1332.6,65,1
6211,96,5,165560.37,197,317,19,3,0.5455,16.17,1,2,6492.71,82,0
6211,83,5,165560.37,197,317,19,3,0.5455,16.17,2,2,6492.71,82,0
6211,61,5,165560.37,197,317,19,3,0.5455,16.17,3,2,6492.71,82,0
6212,56,2,33503.95,181,298,18,2,1,14,1,2,5474.35,72,0
6212,91,2,33503.95,181,298,18,2,1,14,2,2,5474.35,72,0
6212,69,2,33503.95,181,298,18,2,1,14,3,2,5474.35,72,1
6213,62,3,131204.96,152,160,20,0,0.6,14.33,1,4,908.59,78,1
6214,78,1,28329.87,109,317,9,2,0.3333,14,1,1,5479.77,65,0
6214,74,1,28329.87,109,317,9,2,0.3333,14,2,1,5479.77,65,0
6214,81,1,28329.87,109,317,9,2,0.3333,14,3,1,5479.77,65,0
6214,86,1,28329.87,109,317,9,2,0.3333,14,4,1,5479.77,65,0
6214,98,1,28329.87,109,317,9,2,0.3333,14,5,1,5479.77,65,0
6215,66,0,0,192,285,12,4,0.5714,11.75,1,2,6317.29,72,0
6216,82,3,190178.03,140,401,13,0,1,10,1,5,23411.27,68,0
6216,67,3,190178.03,140,401,13,0,1,10,2,5,23411.27,68,1
6217,85,3,129298.21,19,142,21,0,0.75,21.33,1,1,19977.42,75,-1
6218,93,6,167023.5,24,230,15,3,1,22.33,1,4,1569.2,85,0
6218,85,6,167023.5,24,230,15,3,1,22.33,2,4,1569.2,85,0
6218,57,6,167023.5,24,230,15,3,1,22.33,3,4,1569.2,85,1
6219,64,8,319423.08,100,139,20,1,0.8,18.25,1,5,23300.04,64,0
6219,78,8,319423.08,100,139,20,1,0.8,18.25,2,5,23300.04,64,1
6220,81,3,91820.76,113,139,25,0,0,0,1,3,6465.76,72,0
6220,62,3,91820.76,113,139,25,0,0,0,2,3,6465.76,72,0
6221,73,4,133565.6,195,479,19,0,0.1667,6,1,2,1618.87,72,0
6221,65,4,133565.6,195,479,19,0,0.1667,6,2,2,1618.87,72,0
6221,73,4,133565.6,195,479,19,0,0.1667,6,3,2,1618.87,72,1
6222,87,1,104653.77,145,494,26,1,0.5,11,1,4,931.49,84,0
6222,81,1,104653.77,145,494,26,1,0.5,11,2,4,931.49,84,0
6222,95,1,104653.77,145,494,26,1,0.5,11,3,4,931.49,84,0
6223,77,1,34323.94,118,580,17,1,1,17.67,1,1,5041.27,76,1
6224,73,2,18105.95,13,353,18,1,0.8,17.5,1,3,14121.06,62,0
6224,58,2,18105.95,13,353,18,1,0.8,17.5,2,3,14121.06,62,1
6225,66,2,198580.03,161,247,19,2,0.75,13.33,1,5,22611.87,61,0
6225,98,2,198580.03,161,247,19,2,0.75,13.33,2,5,22611.87,61,0
6225,56,2,198580.03,161,247,19,2,0.75,13.33,3,5,22611.87,61,0
6225,67,2,198580.03,161,247,19,2,0.75,13.33,4,5,22611.87,61,0
6225,55,2,198580.03,161,247,19,2,0.75,13.33,5,5,22611.87,61,0
6226,56,5,197741.11,97,91,25,2,1,17,1,1,23639.73,60,0
6226,67,5,197741.11,97,91,25,2,1,17,2,1,23639.73,60,0
6226,76,5,197741.11,97,91,25,2,1,17,3,1,23639.73,60,0
6226,94,5,197741.11,97,91,25,2,1,17,4,1,23639.73,60,1
6227,75,1,65885.96,110,404,11,0,0.4,25.5,1,4,1241.65,71,0
6227,58,1,65885.96,110,404,11,0,0.4,25.5,2,4,1241.65,71,0
6227,73,1,65885.96,110,404,11,0,0.4,25.5,3,4,1241.65,71,0
6227,76,1,65885.96,110,404,11,0,0.4,25.5,4,4,1241.65,71,0
6228,97,3,143243.62,150,314,17,3,0.5,10,1,3,7380.93,84,0
6228,87,3,143243.62,150,314,17,3,0.5,10,2,3,7380.93,84,0
6228,75,3,143243.62,150,314,17,3,0.5,10,3,3,7380.93,84,0
6228,62,3,143243.62,150,314,17,3,0.5,10,4,3,7380.93,84,1
6229,57,4,184408.52,111,106,19,1,0.25,11.5,1,1,12422.47,72,0
6229,76,4,184408.52,111,106,19,1,0.25,11.5,2,1,12422.47,72,0
6229,67,4,184408.52,111,106,19,1,0.25,11.5,3,1,12422.47,72,1
6230,98,4,205992.67,99,490,16,0,0.25,10,1,4,284.35,61,0
6230,90,4,205992.67,99,490,16,0,0.25,10,2,4,284.35,61,0
6230,67,4,205992.67,99,490,16,0,0.25,10,3,4,284.35,61,-1
6231,70,2,138408.65,99,431,15,0,0.625,24.2,1,5,11570.29,64,0
6231,86,2,138408.65,99,431,15,0,0.625,24.2,2,5,11570.29,64,-1
6232,80,4,87566.4,70,508,21,0,0.4,9,1,4,1121.57,71,0
6232,90,4,87566.4,70,508,21,0,0.4,9,2,4,1121.57,71,0
6232,97,4,87566.4,70,508,21,0,0.4,9,3,4,1121.57,71,0
6232,78,4,87566.4,70,508,21,0,0.4,9,4,4,1121.57,71,0
6232,65,4,87566.4,70,508,21,0,0.4,9,5,4,1121.57,71,0
6233,91,2,10065.36,64,427,27,0,1,23,1,3,1287.54,77,0
6233,67,2,10065.36,64,427,27,0,1,23,2,3,1287.54,77,1
6234,68,3,108596.21,160,554,21,0,0.6,19.33,1,2,2801.49,67,1
6235,88,6,151665.95,79,348,20,0,0.5,5,1,1,16940,63,0
6235,91,6,151665.95,79,348,20,0,0.5,5,2,1,16940,63,0
6236,70,7,270394.65,2,334,12,2,0.8,22,1,1,28469.55,67,0
6236,83,7,270394.65,2,334,12,2,0.8,22,2,1,28469.55,67,0
6236,58,7,270394.65,2,334,12,2,0.8,22,3,1,28469.55,67,1
6237,76,4,166876.98,78,319,26,1,0,0,1,3,11050.41,66,0
6237,60,4,166876.98,78,319,26,1,0,0,2,3,11050.41,66,0
6237,72,4,166876.98,78,319,26,1,0,0,3,3,11050.41,66,-1
6238,91,2,158984.51,175,531,13,1,0.3333,19,1,2,2813.46,79,0
6238,71,2,158984.51,175,531,13,1,0.3333,19,2,2,2813.46,79,1
6239,83,3,144141.48,3,369,20,3,0.6667,20,1,4,1941.35,78,1
6240,81,2,18535.44,103,490,16,1,0.5,14.5,1,2,1496.7,60,0
6240,83,2,18535.44,103,490,16,1,0.5,14.5,2,2,1496.7,60,0
6240,74,2,18535.44,103,490,16,1,0.5,14.5,3,2,1496.7,60,0
6240,78,2,18535.44,103,490,16,1,0.5,14.5,4,2,1496.7,60,0
6241,81,2,36656.73,163,81,25,1,0.5,17,1,1,20649.5,83,0
6241,61,2,36656.73,163,81,25,1,0.5,17,2,1,20649.5,83,1
6242,74,1,22223.37,191,429,24,0,0.4,19.5,1,2,6399.57,75,0
6242,82,1,22223.37,191,429,24,0,0.4,19.5,2,2,6399.57,75,0
6243,85,2,23850.09,2,334,12,2,0,0,1,1,28469.55,67,-1
6244,95,1,17136.44,180,172,20,0,0.6667,17.5,1,5,23499.65,79,0
6244,79,1,17136.44,180,172,20,0,0.6667,17.5,2,5,23499.65,79,0
6244,55,1,17136.44,180,172,20,0,0.6667,17.5,3,5,23499.65,79,1
6245,94,4,152882.87,131,556,10,1,1,9.5,1,5,9804.59,60,0
6245,77,4,152882.87,131,556,10,1,1,9.5,2,5,9804.59,60,0
6245,78,4,152882.87,131,556,10,1,1,9.5,3,5,9804.59,60,0
6245,63,4,152882.87,131,556,10,1,1,9.5,4,5,9804.59,60,1
6246,66,0,0,136,613,24,1,0.3333,22,1,1,9679.51,78,0
6246,98,0,0,136,613,24,1,0.3333,22,2,1,9679.51,78,1
6247,74,2,109783.77,100,355,18,2,0.3333,19,1,3,10411.82,81,0
6247,61,2,109783.77,100,355,18,2,0.3333,19,2,3,10411.82,81,0
6247,64,2,109783.77,100,355,18,2,0.3333,19,3,3,10411.82,81,0
6247,96,2,109783.77,100,355,18,2,0.3333,19,4,3,10411.82,81,1
6248,81,2,34550.35,56,159,19,2,0,0,1,1,23681.16,75,0
6249,92,1,1466.6,64,427,27,0,0.6667,11.5,1,3,1287.54,77,0
6249,83,1,1466.6,64,427,27,0,0.6667,11.5,2,3,1287.54,77,0
6249,68,1,1466.6,64,427,27,0,0.6667,11.5,3,3,1287.54,77,1
6250,67,4,114116.81,68,316,15,3,0.4286,19.33,1,2,6143.94,77,0
6250,79,4,114116.81,68,316,15,3,0.4286,19.33,2,2,6143.94,77,0
6250,61,4,114116.81,68,316,15,3,0.4286,19.33,3,2,6143.94,77,0
6250,57,4,114116.81,68,316,15,3,0.4286,19.33,4,2,6143.94,77,0
6251,95,1,14009.11,110,100,21,1,0.75,17.67,1,1,28246.08,78,0
6251,81,1,14009.11,110,100,21,1,0.75,17.67,2,1,28246.08,78,0
6251,79,1,14009.11,110,100,21,1,0.75,17.67,3,1,28246.08,78,0
6251,89,1,14009.11,110,100,21,1,0.75,17.67,4,1,28246.08,78,1
6252,55,3,84222.48,171,210,16,1,0.2,6,1,3,8428.06,83,0
6252,73,3,84222.48,171,210,16,1,0.2,6,2,3,8428.06,83,0
6253,90,4,95959.72,32,273,15,0,1,20.5,1,3,3431.22,73,0
6253,65,4,95959.72,32,273,15,0,1,20.5,2,3,3431.22,73,0
6253,76,4,95959.72,32,273,15,0,1,20.5,3,3,3431.22,73,1
6254,77,3,47795.64,95,360,25,1,0.8,15.25,1,5,9670.5,67,0
6254,80,3,47795.64,95,360,25,1,0.8,15.25,2,5,9670.5,67,1
6255,58,2,44926.62,127,206,16,3,0.1667,6,1,5,23109.54,63,0
6255,66,2,44926.62,127,206,16,3,0.1667,6,2,5,23109.54,63,0
6255,61,2,44926.62,127,206,16,3,0.1667,6,3,5,23109.54,63,1
6256,57,2,112607.67,45,291,24,2,0.6667,21.5,1,2,5167.97,83,0
6256,90,2,112607.67,45,291,24,2,0.6667,21.5,2,2,5167.97,83,0
6256,97,2,112607.67,45,291,24,2,0.6667,21.5,3,2,5167.97,83,0
6256,94,2,112607.67,45,291,24,2,0.6667,21.5,4,2,5167.97,83,1
6257,58,0,0,119,390,13,1,0.6667,22.75,1,5,19671.51,80,0
6257,91,0,0,119,390,13,1,0.6667,22.75,2,5,19671.51,80,0
6257,92,0,0,119,390,13,1,0.6667,22.75,3,5,19671.51,80,1
6258,95,3,141734.41,30,306,14,0,0.5,16,1,4,367.8,67,0
6258,70,3,141734.41,30,306,14,0,0.5,16,2,4,367.8,67,0
6258,60,3,141734.41,30,306,14,0,0.5,16,3,4,367.8,67,0
6258,81,3,141734.41,30,306,14,0,0.5,16,4,4,367.8,67,1
6259,90,2,111981.78,196,87,17,3,0.6667,11,1,4,960.05,82,1
6260,79,2,52323.09,152,521,21,1,0.2857,21,1,3,3785.06,60,0
6260,61,2,52323.09,152,521,21,1,0.2857,21,2,3,3785.06,60,0
6261,81,4,53396.93,67,529,16,3,0.375,21,1,3,9385.2,61,0
6261,58,4,53396.93,67,529,16,3,0.375,21,2,3,9385.2,61,0
6261,77,4,53396.93,67,529,16,3,0.375,21,3,3,9385.2,61,-1
6262,94,3,16399.99,100,267,18,0,1,7,1,3,8651.22,81,0
6262,84,3,16399.99,100,267,18,0,1,7,2,3,8651.22,81,0
6262,77,3,16399.99,100,267,18,0,1,7,3,3,8651.22,81,1
6263,73,4,114116.81,47,154,14,4,0.4286,19.33,1,4,2097.37,79,0
6263,91,4,114116.81,47,154,14,4,0.4286,19.33,2,4,2097.37,79,0
6263,95,4,114116.81,47,154,14,4,0.4286,19.33,3,4,2097.37,79,-1
6264,80,4,259930.79,163,370,24,1,0.6667,23.5,1,4,265.03,84,0
6264,60,4,259930.79,163,370,24,1,0.6667,23.5,2,4,265.03,84,0
6264,79,4,259930.79,163,370,24,1,0.6667,23.5,3,4,265.03,84,0
6264,65,4,259930.79,163,370,24,1,0.6667,23.5,4,4,265.03,84,0
6264,67,4,259930.79,163,370,24,1,0.6667,23.5,5,4,265.03,84,0
6265,63,1,12304.22,97,466,11,2,1,22,1,3,2106.23,74,0
6265,70,1,12304.22,97,466,11,2,1,22,2,3,2106.23,74,0
6265,85,1,12304.22,97,466,11,2,1,22,3,3,2106.23,74,1
6266,79,1,10903.73,106,594,16,1,0.4,11.5,1,3,1292.07,82,0
6266,71,1,10903.73,106,594,16,1,0.4,11.5,2,3,1292.07,82,0
6266,88,1,10903.73,106,594,16,1,0.4,11.5,3,3,1292.07,82,0
6266,91,1,10903.73,106,594,16,1,0.4,11.5,4,3,1292.07,82,1
6267,97,1,10903.73,74,516,21,1,0.4,11.5,1,2,7965.05,60,0
6267,85,1,10903.73,74,516,21,1,0.4,11.5,2,2,7965.05,60,0
6267,55,1,10903.73,74,516,21,1,0.4,11.5,3,2,7965.05,60,0
6267,87,1,10903.73,74,516,21,1,0.4,11.5,4,2,7965.05,60,1
6268,68,5,202041.16,155,304,11,2,0.8,13.5,1,1,29169.28,75,0
6268,64,5,202041.16,155,304,11,2,0.8,13.5,2,1,29169.28,75,0
6268,77,5,202041.16,155,304,11,2,0.8,13.5,3,1,29169.28,75,1
6269,88,0,0,189,435,12,1,0.25,20,1,4,346.33,67,0
6269,58,0,0,189,435,12,1,0.25,20,2,4,346.33,67,0
6269,71,0,0,189,435,12,1,0.25,20,3,4,346.33,67,0
6269,71,0,0,189,435,12,1,0.25,20,4,4,346.33,67,0
6269,82,0,0,189,435,12,1,0.25,20,5,4,346.33,67,0
6270,67,0,0,180,542,13,2,0,0,1,5,7360.82,77,0
6270,95,0,0,180,542,13,2,0,0,2,5,7360.82,77,-1
6271,82,6,265281.71,95,358,14,3,0,0,1,2,6228.02,66,0
6271,67,6,265281.71,95,358,14,3,0,0,2,2,6228.02,66,0
6272,74,3,177885.03,78,466,18,2,0.75,15,1,1,21297.31,84,0
6272,61,3,177885.03,78,466,18,2,0.75,15,2,1,21297.31,84,0
6272,73,3,177885.03,78,466,18,2,0.75,15,3,1,21297.31,84,1
6273,60,4,190554.25,155,304,11,2,1,22.75,1,1,29169.28,75,0
6273,88,4,190554.25,155,304,11,2,1,22.75,2,1,29169.28,75,0
6273,92,4,190554.25,155,304,11,2,1,22.75,3,1,29169.28,75,0
6273,71,4,190554.25,155,304,11,2,1,22.75,4,1,29169.28,75,1
6274,97,2,48547.33,49,511,18,2,0.4286,22.67,1,3,13233.36,80,0
6274,95,2,48547.33,49,511,18,2,0.4286,22.67,2,3,13233.36,80,0
6274,73,2,48547.33,49,511,18,2,0.4286,22.67,3,3,13233.36,80,0
6274,76,2,48547.33,49,511,18,2,0.4286,22.67,4,3,13233.36,80,0
6275,94,3,164481.7,71,404,16,2,0.6667,15.75,1,4,2132.58,75,0
6275,80,3,164481.7,71,404,16,2,0.6667,15.75,2,4,2132.58,75,-1
6276,96,0,0,62,276,21,2,0,0,1,2,1120.29,84,-1
6277,85,2,26203.7,83,470,21,1,0.5,12,1,3,10826.08,67,0
6277,60,2,26203.7,83,470,21,1,0.5,12,2,3,10826.08,67,1
6278,74,6,249156.13,100,359,20,1,0.6667,20,1,4,1252.3,66,0
6278,84,6,249156.13,100,359,20,1,0.6667,20,2,4,1252.3,66,0
6278,68,6,249156.13,100,359,20,1,0.6667,20,3,4,1252.3,66,1
6279,88,2,149985.2,113,341,16,1,0.4,11.5,1,5,5114.28,71,-1
6280,57,0,0,119,390,13,1,0.7143,9.4,1,5,19671.51,80,1
6281,75,1,60589.03,18,186,22,2,0,0,1,3,9410.49,77,0
6281,64,1,60589.03,18,186,22,2,0,0,2,3,9410.49,77,0
6281,94,1,60589.03,18,186,22,2,0,0,3,3,9410.49,77,0
6281,95,1,60589.03,18,186,22,2,0,0,4,3,9410.49,77,0
6281,61,1,60589.03,18,186,22,2,0,0,5,3,9410.49,77,0
6282,85,0,0,195,479,19,0,0.4,20.5,1,2,1618.87,72,0
6282,96,0,0,195,479,19,0,0.4,20.5,2,2,1618.87,72,-1
6283,83,3,138159.79,40,438,29,0,0.7143,20.2,1,5,6839.52,60,1
6284,66,8,319423.08,140,563,13,1,0.8,18.25,1,3,7338.56,63,0
6284,87,8,319423.08,140,563,13,1,0.8,18.25,2,3,7338.56,63,1
6285,77,4,77262.26,119,598,18,0,0.8,18,1,2,7737.43,74,0
6285,67,4,77262.26,119,598,18,0,0.8,18,2,2,7737.43,74,0
6285,88,4,77262.26,119,598,18,0,0.8,18,3,2,7737.43,74,1
6286,79,0,0,74,518,14,0,0.1429,28,1,4,2491.12,82,-1
6287,72,2,137573.82,59,319,24,2,1,25,1,5,23922.5,75,0
6287,72,2,137573.82,59,319,24,2,1,25,2,5,23922.5,75,0
6287,94,2,137573.82,59,319,24,2,1,25,3,5,23922.5,75,1
6288,86,3,131559.63,60,339,19,2,0.4,15,1,3,928.23,65,-1
6289,80,2,23315.57,56,343,15,1,0.4,24.5,1,5,11481.11,70,0
6289,62,2,23315.57,56,343,15,1,0.4,24.5,2,5,11481.11,70,0
6289,88,2,23315.57,56,343,15,1,0.4,24.5,3,5,11481.11,70,1
6290,59,3,40436.35,103,490,16,1,0.6,8.33,1,2,1496.7,60,0
6290,96,3,40436.35,103,490,16,1,0.6,8.33,2,2,1496.7,60,1
6291,98,2,112182.75,78,466,18,2,0,0,1,1,21297.31,84,0
6291,59,2,112182.75,78,466,18,2,0,0,2,1,21297.31,84,0
6291,74,2,112182.75,78,466,18,2,0,0,3,1,21297.31,84,-1
6292,91,3,51209.55,116,149,20,1,0.3333,26,1,1,27913.09,81,0
6292,93,3,51209.55,116,149,20,1,0.3333,26,2,1,27913.09,81,0
6292,62,3,51209.55,116,149,20,1,0.3333,26,3,1,27913.09,81,0
6293,92,4,74658.36,142,542,19,2,0.25,18,1,5,12678.76,65,0
6294,85,5,144848.76,7,83,21,4,0.6,20,1,4,2426.22,65,0
6294,94,5,144848.76,7,83,21,4,0.6,20,2,4,2426.22,65,1
6295,88,2,53972.41,56,398,17,1,0.5,8.67,1,5,8305.7,67,0
6296,88,4,116923.39,141,577,26,2,0.3333,19,1,2,4102.14,68,0
6296,60,4,116923.39,141,577,26,2,0.3333,19,2,2,4102.14,68,0
6296,98,4,116923.39,141,577,26,2,0.3333,19,3,2,4102.14,68,-1
6297,86,2,140382.66,99,431,15,0,0.3333,15,1,5,11570.29,64,-1
6298,68,1,3146.2,109,567,15,1,0.6,13,1,2,5118.03,65,0
6298,64,1,3146.2,109,567,15,1,0.6,13,2,2,5118.03,65,0
6298,95,1,3146.2,109,567,15,1,0.6,13,3,2,5118.03,65,0
6299,73,4,166876.98,131,346,14,3,0,0,1,5,24761.28,68,0
6299,59,4,166876.98,131,346,14,3,0,0,2,5,24761.28,68,0
6299,85,4,166876.98,131,346,14,3,0,0,3,5,24761.28,68,0
6299,65,4,166876.98,131,346,14,3,0,0,4,5,24761.28,68,0
6300,77,1,57115.95,186,425,20,0,0.5,20,1,5,12920.79,80,0
6300,96,1,57115.95,186,425,20,0,0.5,20,2,5,12920.79,80,0
